date,sezon,lig,home,away,hg,ag,sonuc,hukmen,supheli_tekrar,match_id,url
2013-10-26,2013-2014,Süper Lig,Mormenekşe GBSK,Yenicami AK,3,2,H,0,0,4547,https://ktff.org/maclar/4547
2013-10-26,2013-2014,1. Lig,Ozanköy SK,Düzkaya KOSK,1,2,A,0,0,4600,https://ktff.org/maclar/4600
2013-10-26,2013-2014,1. Lig,Gönyeli SK,Esentepe KSKK,3,0,H,0,0,4601,https://ktff.org/maclar/4601
2013-10-26,2013-2014,1. Lig,Göçmenköy İYSK,Türkmenköy ASK,0,1,A,0,0,4602,https://ktff.org/maclar/4602
2013-10-26,2013-2014,1. Lig,Değirmenlik SK,Türk Ocağı Limasol SK,1,0,H,0,0,4603,https://ktff.org/maclar/4603
2013-10-27,2013-2014,Süper Lig,Yalova SK,Küçük Kaymaklı TSK,0,8,A,0,0,4548,https://ktff.org/maclar/4548
2013-10-27,2013-2014,Süper Lig,Çetinkaya TSK,Cihangir GSK,1,1,D,0,0,4549,https://ktff.org/maclar/4549
2013-10-27,2013-2014,Süper Lig,Doğan Türk Birliği,Gençlik Gücü TSK,3,2,H,0,0,4550,https://ktff.org/maclar/4550
2013-10-27,2013-2014,1. Lig,Akıncılar GSK,Lapta Türk Birliği SK,1,1,D,0,0,4604,https://ktff.org/maclar/4604
2013-10-27,2013-2014,1. Lig,Dumlupınar TSK,Binatlı YSK,2,1,H,0,0,4605,https://ktff.org/maclar/4605
2013-10-27,2013-2014,1. Lig,Baf Ülkü Yurdu,L. Gençler Birliği SK,3,3,D,0,0,4606,https://ktff.org/maclar/4606
2013-11-02,2013-2014,Süper Lig,Serdarlı GB,Gençlik Gücü TSK,4,0,H,0,0,4558,https://ktff.org/maclar/4558
2013-11-02,2013-2014,Süper Lig,Yenicami AK,Mağusa Türk Gücü,2,0,H,0,0,4559,https://ktff.org/maclar/4559
2013-11-02,2013-2014,Süper Lig,Cihangir GSK,Mormenekşe GBSK,0,1,A,0,0,4560,https://ktff.org/maclar/4560
2013-11-02,2013-2014,Süper Lig,Bostancı Bağcıl SK,Doğan Türk Birliği,1,1,D,0,0,4561,https://ktff.org/maclar/4561
2013-11-02,2013-2014,1. Lig,Lapta Türk Birliği SK,L. Gençler Birliği SK,4,0,H,0,0,4614,https://ktff.org/maclar/4614
2013-11-02,2013-2014,1. Lig,Türkmenköy ASK,Değirmenlik SK,1,1,D,0,0,4615,https://ktff.org/maclar/4615
2013-11-02,2013-2014,1. Lig,Binatlı YSK,Göçmenköy İYSK,1,2,A,0,0,4616,https://ktff.org/maclar/4616
2013-11-02,2013-2014,1. Lig,Ozanköy SK,Baf Ülkü Yurdu,1,0,H,0,0,4617,https://ktff.org/maclar/4617
2013-11-03,2013-2014,Süper Lig,Küçük Kaymaklı TSK,Çetinkaya TSK,2,0,H,0,0,4562,https://ktff.org/maclar/4562
2013-11-03,2013-2014,Süper Lig,Yeniboğaziçi DSK,Hamitköy ŞHSK,1,2,A,0,0,4563,https://ktff.org/maclar/4563
2013-11-03,2013-2014,Süper Lig,Lefke TSK,Yalova SK,2,0,H,0,0,4564,https://ktff.org/maclar/4564
2013-11-03,2013-2014,1. Lig,Türk Ocağı Limasol SK,Akıncılar GSK,0,0,D,0,0,4618,https://ktff.org/maclar/4618
2013-11-03,2013-2014,1. Lig,Esentepe KSKK,Dumlupınar TSK,1,3,A,0,0,4619,https://ktff.org/maclar/4619
2013-11-03,2013-2014,1. Lig,Düzkaya KOSK,Gönyeli SK,1,2,A,0,0,4620,https://ktff.org/maclar/4620
2013-11-09,2013-2014,Süper Lig,Hamitköy ŞHSK,Yenicami AK,0,4,A,0,0,4572,https://ktff.org/maclar/4572
2013-11-09,2013-2014,Süper Lig,Çetinkaya TSK,Lefke TSK,2,4,A,0,0,4573,https://ktff.org/maclar/4573
2013-11-09,2013-2014,Süper Lig,Doğan Türk Birliği,Serdarlı GB,0,0,D,0,0,4574,https://ktff.org/maclar/4574
2013-11-09,2013-2014,Süper Lig,Mormenekşe GBSK,Küçük Kaymaklı TSK,0,2,A,0,0,4575,https://ktff.org/maclar/4575
2013-11-09,2013-2014,1. Lig,Akıncılar GSK,Türkmenköy ASK,1,0,H,0,0,4628,https://ktff.org/maclar/4628
2013-11-09,2013-2014,1. Lig,Gönyeli SK,Ozanköy SK,3,0,H,0,0,4629,https://ktff.org/maclar/4629
2013-11-09,2013-2014,1. Lig,Dumlupınar TSK,Düzkaya KOSK,0,0,D,0,0,4630,https://ktff.org/maclar/4630
2013-11-09,2013-2014,1. Lig,Baf Ülkü Yurdu,Lapta Türk Birliği SK,1,2,A,0,0,4631,https://ktff.org/maclar/4631
2013-11-10,2013-2014,Süper Lig,Mağusa Türk Gücü,Cihangir GSK,0,0,D,0,0,4576,https://ktff.org/maclar/4576
2013-11-10,2013-2014,Süper Lig,Gençlik Gücü TSK,Yeniboğaziçi DSK,3,5,A,0,0,4577,https://ktff.org/maclar/4577
2013-11-10,2013-2014,Süper Lig,Yalova SK,Bostancı Bağcıl SK,1,3,A,0,0,4578,https://ktff.org/maclar/4578
2013-11-10,2013-2014,1. Lig,Değirmenlik SK,Binatlı YSK,1,1,D,0,0,4632,https://ktff.org/maclar/4632
2013-11-10,2013-2014,1. Lig,L. Gençler Birliği SK,Türk Ocağı Limasol SK,2,1,H,0,0,4633,https://ktff.org/maclar/4633
2013-11-10,2013-2014,1. Lig,Göçmenköy İYSK,Esentepe KSKK,2,0,H,0,0,4634,https://ktff.org/maclar/4634
2013-11-16,2013-2014,Süper Lig,Yeniboğaziçi DSK,Serdarlı GB,2,2,D,0,0,4586,https://ktff.org/maclar/4586
2013-11-16,2013-2014,Süper Lig,Yenicami AK,Gençlik Gücü TSK,6,0,H,0,0,4587,https://ktff.org/maclar/4587
2013-11-16,2013-2014,Süper Lig,Cihangir GSK,Hamitköy ŞHSK,3,2,H,0,0,4588,https://ktff.org/maclar/4588
2013-11-16,2013-2014,Süper Lig,Yalova SK,Doğan Türk Birliği,3,6,A,0,0,4589,https://ktff.org/maclar/4589
2013-11-16,2013-2014,1. Lig,Binatlı YSK,Akıncılar GSK,3,3,D,0,0,4642,https://ktff.org/maclar/4642
2013-11-16,2013-2014,1. Lig,Türkmenköy ASK,L. Gençler Birliği SK,0,1,A,0,0,4643,https://ktff.org/maclar/4643
2013-11-16,2013-2014,1. Lig,Gönyeli SK,Baf Ülkü Yurdu,4,3,H,0,0,4644,https://ktff.org/maclar/4644
2013-11-17,2013-2014,Süper Lig,Küçük Kaymaklı TSK,Mağusa Türk Gücü,2,0,H,0,0,4590,https://ktff.org/maclar/4590
2013-11-17,2013-2014,Süper Lig,Lefke TSK,Mormenekşe GBSK,4,0,H,0,0,4591,https://ktff.org/maclar/4591
2013-11-17,2013-2014,Süper Lig,Bostancı Bağcıl SK,Çetinkaya TSK,1,2,A,0,0,4592,https://ktff.org/maclar/4592
2013-11-17,2013-2014,1. Lig,Türk Ocağı Limasol SK,Lapta Türk Birliği SK,0,0,D,0,0,4645,https://ktff.org/maclar/4645
2013-11-17,2013-2014,1. Lig,Esentepe KSKK,Değirmenlik SK,2,2,D,0,0,4646,https://ktff.org/maclar/4646
2013-11-17,2013-2014,1. Lig,Düzkaya KOSK,Göçmenköy İYSK,2,1,H,0,0,4647,https://ktff.org/maclar/4647
2013-11-17,2013-2014,1. Lig,Ozanköy SK,Dumlupınar TSK,2,6,A,0,0,4648,https://ktff.org/maclar/4648
2013-11-23,2013-2014,Süper Lig,Mağusa Türk Gücü,Lefke TSK,1,0,H,0,0,4712,https://ktff.org/maclar/4712
2013-11-23,2013-2014,Süper Lig,Hamitköy ŞHSK,Küçük Kaymaklı TSK,1,1,D,0,0,4713,https://ktff.org/maclar/4713
2013-11-23,2013-2014,Süper Lig,Serdarlı GB,Yenicami AK,1,2,A,0,0,4714,https://ktff.org/maclar/4714
2013-11-23,2013-2014,Süper Lig,Çetinkaya TSK,Yalova SK,1,1,D,0,0,4715,https://ktff.org/maclar/4715
2013-11-23,2013-2014,1. Lig,Değirmenlik SK,Düzkaya KOSK,0,1,A,0,0,4740,https://ktff.org/maclar/4740
2013-11-23,2013-2014,1. Lig,Akıncılar GSK,Esentepe KSKK,3,1,H,0,0,4741,https://ktff.org/maclar/4741
2013-11-23,2013-2014,1. Lig,L. Gençler Birliği SK,Binatlı YSK,1,3,A,0,0,4742,https://ktff.org/maclar/4742
2013-11-23,2013-2014,1. Lig,Lapta Türk Birliği SK,Türkmenköy ASK,4,0,H,0,0,4743,https://ktff.org/maclar/4743
2013-11-24,2013-2014,Süper Lig,Gençlik Gücü TSK,Cihangir GSK,0,4,A,0,0,4716,https://ktff.org/maclar/4716
2013-11-24,2013-2014,Süper Lig,Mormenekşe GBSK,Bostancı Bağcıl SK,2,0,H,0,0,4717,https://ktff.org/maclar/4717
2013-11-24,2013-2014,Süper Lig,Doğan Türk Birliği,Yeniboğaziçi DSK,3,1,H,0,0,4718,https://ktff.org/maclar/4718
2013-11-24,2013-2014,1. Lig,Dumlupınar TSK,Gönyeli SK,0,2,A,0,0,4744,https://ktff.org/maclar/4744
2013-11-24,2013-2014,1. Lig,Göçmenköy İYSK,Ozanköy SK,2,0,H,0,0,4745,https://ktff.org/maclar/4745
2013-11-24,2013-2014,1. Lig,Baf Ülkü Yurdu,Türk Ocağı Limasol SK,0,2,A,0,0,4746,https://ktff.org/maclar/4746
2013-11-30,2013-2014,Süper Lig,Yenicami AK,Yeniboğaziçi DSK,5,0,H,0,0,4726,https://ktff.org/maclar/4726
2013-11-30,2013-2014,Süper Lig,Cihangir GSK,Serdarlı GB,1,1,D,0,0,4727,https://ktff.org/maclar/4727
2013-11-30,2013-2014,Süper Lig,Lefke TSK,Hamitköy ŞHSK,0,0,D,0,0,4728,https://ktff.org/maclar/4728
2013-11-30,2013-2014,Süper Lig,Yalova SK,Mormenekşe GBSK,1,2,A,0,0,4729,https://ktff.org/maclar/4729
2013-11-30,2013-2014,1. Lig,Türkmenköy ASK,Türk Ocağı Limasol SK,0,3,A,0,0,4754,https://ktff.org/maclar/4754
2013-11-30,2013-2014,1. Lig,Binatlı YSK,Lapta Türk Birliği SK,1,0,H,0,0,4755,https://ktff.org/maclar/4755
2013-11-30,2013-2014,1. Lig,Dumlupınar TSK,Baf Ülkü Yurdu,0,1,A,0,0,4756,https://ktff.org/maclar/4756
2013-12-01,2013-2014,Süper Lig,Küçük Kaymaklı TSK,Gençlik Gücü TSK,4,0,H,0,0,4730,https://ktff.org/maclar/4730
2013-12-01,2013-2014,Süper Lig,Bostancı Bağcıl SK,Mağusa Türk Gücü,1,2,A,0,0,4731,https://ktff.org/maclar/4731
2013-12-01,2013-2014,Süper Lig,Çetinkaya TSK,Doğan Türk Birliği,0,1,A,0,0,4732,https://ktff.org/maclar/4732
2013-12-01,2013-2014,1. Lig,Esentepe KSKK,L. Gençler Birliği SK,2,1,H,0,0,4757,https://ktff.org/maclar/4757
2013-12-01,2013-2014,1. Lig,Düzkaya KOSK,Akıncılar GSK,0,0,D,0,0,4758,https://ktff.org/maclar/4758
2013-12-01,2013-2014,1. Lig,Ozanköy SK,Değirmenlik SK,0,4,A,0,0,4759,https://ktff.org/maclar/4759
2013-12-01,2013-2014,1. Lig,Gönyeli SK,Göçmenköy İYSK,5,0,H,0,0,4760,https://ktff.org/maclar/4760
2013-12-07,2013-2014,Süper Lig,Mağusa Türk Gücü,Yalova SK,1,2,A,0,0,4796,https://ktff.org/maclar/4796
2013-12-07,2013-2014,Süper Lig,Gençlik Gücü TSK,Lefke TSK,1,8,A,0,0,4797,https://ktff.org/maclar/4797
2013-12-07,2013-2014,Süper Lig,Yeniboğaziçi DSK,Cihangir GSK,2,3,A,0,0,4798,https://ktff.org/maclar/4798
2013-12-07,2013-2014,Süper Lig,Mormenekşe GBSK,Çetinkaya TSK,0,1,A,0,0,4799,https://ktff.org/maclar/4799
2013-12-07,2013-2014,1. Lig,Değirmenlik SK,Gönyeli SK,2,1,H,0,0,4838,https://ktff.org/maclar/4838
2013-12-07,2013-2014,1. Lig,Türk Ocağı Limasol SK,Binatlı YSK,1,2,A,0,0,4839,https://ktff.org/maclar/4839
2013-12-07,2013-2014,1. Lig,Göçmenköy İYSK,Dumlupınar TSK,2,3,A,0,0,4840,https://ktff.org/maclar/4840
2013-12-07,2013-2014,1. Lig,Akıncılar GSK,Ozanköy SK,2,0,H,0,0,4841,https://ktff.org/maclar/4841
2013-12-08,2013-2014,Süper Lig,Hamitköy ŞHSK,Bostancı Bağcıl SK,2,0,H,0,0,4800,https://ktff.org/maclar/4800
2013-12-08,2013-2014,Süper Lig,Serdarlı GB,Küçük Kaymaklı TSK,1,2,A,0,0,4801,https://ktff.org/maclar/4801
2013-12-08,2013-2014,Süper Lig,Doğan Türk Birliği,Yenicami AK,1,2,A,0,0,4802,https://ktff.org/maclar/4802
2013-12-08,2013-2014,1. Lig,L. Gençler Birliği SK,Düzkaya KOSK,2,0,H,0,0,4842,https://ktff.org/maclar/4842
2013-12-08,2013-2014,1. Lig,Lapta Türk Birliği SK,Esentepe KSKK,1,0,H,0,0,4843,https://ktff.org/maclar/4843
2013-12-08,2013-2014,1. Lig,Baf Ülkü Yurdu,Türkmenköy ASK,0,2,A,0,0,4844,https://ktff.org/maclar/4844
2013-12-14,2013-2014,Süper Lig,Cihangir GSK,Yenicami AK,0,4,A,0,0,4810,https://ktff.org/maclar/4810
2013-12-14,2013-2014,Süper Lig,Lefke TSK,Serdarlı GB,5,1,H,0,0,4811,https://ktff.org/maclar/4811
2013-12-14,2013-2014,Süper Lig,Bostancı Bağcıl SK,Gençlik Gücü TSK,6,1,H,0,0,4812,https://ktff.org/maclar/4812
2013-12-14,2013-2014,Süper Lig,Çetinkaya TSK,Mağusa Türk Gücü,1,2,A,0,0,4813,https://ktff.org/maclar/4813
2013-12-14,2013-2014,1. Lig,Ozanköy SK,L. Gençler Birliği SK,0,4,A,0,0,4851,https://ktff.org/maclar/4851
2013-12-14,2013-2014,1. Lig,Gönyeli SK,Akıncılar GSK,4,1,H,0,0,4852,https://ktff.org/maclar/4852
2013-12-14,2013-2014,1. Lig,Göçmenköy İYSK,Baf Ülkü Yurdu,0,1,A,0,0,4853,https://ktff.org/maclar/4853
2013-12-14,2013-2014,1. Lig,Esentepe KSKK,Türk Ocağı Limasol SK,4,1,H,0,0,4855,https://ktff.org/maclar/4855
2013-12-15,2013-2014,Süper Lig,Küçük Kaymaklı TSK,Yeniboğaziçi DSK,4,1,H,0,0,4814,https://ktff.org/maclar/4814
2013-12-15,2013-2014,Süper Lig,Yalova SK,Hamitköy ŞHSK,0,4,A,0,0,4815,https://ktff.org/maclar/4815
2013-12-15,2013-2014,Süper Lig,Mormenekşe GBSK,Doğan Türk Birliği,0,1,A,0,0,4816,https://ktff.org/maclar/4816
2013-12-15,2013-2014,1. Lig,Binatlı YSK,Türkmenköy ASK,2,1,H,0,0,4854,https://ktff.org/maclar/4854
2013-12-15,2013-2014,1. Lig,Düzkaya KOSK,Lapta Türk Birliği SK,1,2,A,0,0,4856,https://ktff.org/maclar/4856
2013-12-20,2013-2014,Süper Lig,Yenicami AK,Küçük Kaymaklı TSK,1,0,H,0,0,4824,https://ktff.org/maclar/4824
2013-12-21,2013-2014,Süper Lig,Gençlik Gücü TSK,Yalova SK,1,3,A,0,0,4825,https://ktff.org/maclar/4825
2013-12-21,2013-2014,Süper Lig,Serdarlı GB,Bostancı Bağcıl SK,2,4,A,0,0,4826,https://ktff.org/maclar/4826
2013-12-21,2013-2014,Süper Lig,Yeniboğaziçi DSK,Lefke TSK,0,2,A,0,0,4827,https://ktff.org/maclar/4827
2013-12-21,2013-2014,1. Lig,Türk Ocağı Limasol SK,Düzkaya KOSK,1,1,D,0,0,4865,https://ktff.org/maclar/4865
2013-12-21,2013-2014,1. Lig,Türkmenköy ASK,Esentepe KSKK,2,1,H,0,0,4866,https://ktff.org/maclar/4866
2013-12-21,2013-2014,1. Lig,Baf Ülkü Yurdu,Binatlı YSK,1,1,D,0,0,4867,https://ktff.org/maclar/4867
2013-12-21,2013-2014,1. Lig,Değirmenlik SK,Göçmenköy İYSK,0,2,A,0,0,4868,https://ktff.org/maclar/4868
2013-12-22,2013-2014,Süper Lig,Mağusa Türk Gücü,Mormenekşe GBSK,4,0,H,0,0,4828,https://ktff.org/maclar/4828
2013-12-22,2013-2014,Süper Lig,Hamitköy ŞHSK,Çetinkaya TSK,0,1,A,0,0,4829,https://ktff.org/maclar/4829
2013-12-22,2013-2014,Süper Lig,Doğan Türk Birliği,Cihangir GSK,2,0,H,0,0,4830,https://ktff.org/maclar/4830
2013-12-22,2013-2014,1. Lig,Akıncılar GSK,Dumlupınar TSK,1,1,D,0,0,4869,https://ktff.org/maclar/4869
2013-12-22,2013-2014,1. Lig,L. Gençler Birliği SK,Gönyeli SK,0,3,A,0,0,4870,https://ktff.org/maclar/4870
2013-12-22,2013-2014,1. Lig,Lapta Türk Birliği SK,Ozanköy SK,1,2,A,0,0,4871,https://ktff.org/maclar/4871
2013-12-25,2013-2014,1. Lig,Dumlupınar TSK,Değirmenlik SK,0,2,A,0,0,4857,https://ktff.org/maclar/4857
2014-01-25,2013-2014,Süper Lig,Mağusa Türk Gücü,Doğan Türk Birliği,0,3,A,0,0,4980,https://ktff.org/maclar/4980
2014-01-25,2013-2014,Süper Lig,Gençlik Gücü TSK,Çetinkaya TSK,0,4,A,0,0,4981,https://ktff.org/maclar/4981
2014-01-25,2013-2014,Süper Lig,Cihangir GSK,Küçük Kaymaklı TSK,0,3,A,0,0,4982,https://ktff.org/maclar/4982
2014-01-25,2013-2014,Süper Lig,Hamitköy ŞHSK,Mormenekşe GBSK,4,2,H,0,0,4983,https://ktff.org/maclar/4983
2014-01-25,2013-2014,1. Lig,Lapta Türk Birliği SK,Gönyeli SK,2,1,H,0,0,5036,https://ktff.org/maclar/5036
2014-01-25,2013-2014,1. Lig,Binatlı YSK,Esentepe KSKK,0,2,A,0,0,5037,https://ktff.org/maclar/5037
2014-01-25,2013-2014,1. Lig,Türkmenköy ASK,Düzkaya KOSK,3,0,H,1,0,5038,https://ktff.org/maclar/5038
2014-01-25,2013-2014,1. Lig,Değirmenlik SK,Baf Ülkü Yurdu,1,1,D,0,0,5039,https://ktff.org/maclar/5039
2014-01-26,2013-2014,Süper Lig,Yeniboğaziçi DSK,Bostancı Bağcıl SK,0,1,A,0,0,4984,https://ktff.org/maclar/4984
2014-01-26,2013-2014,Süper Lig,Serdarlı GB,Yalova SK,1,1,D,0,0,4985,https://ktff.org/maclar/4985
2014-01-26,2013-2014,Süper Lig,Yenicami AK,Lefke TSK,0,2,A,0,0,5007,https://ktff.org/maclar/5007
2014-01-26,2013-2014,1. Lig,Türk Ocağı Limasol SK,Ozanköy SK,0,0,D,0,0,5040,https://ktff.org/maclar/5040
2014-01-26,2013-2014,1. Lig,Akıncılar GSK,Göçmenköy İYSK,1,1,D,0,0,5041,https://ktff.org/maclar/5041
2014-01-26,2013-2014,1. Lig,L. Gençler Birliği SK,Dumlupınar TSK,0,1,A,0,0,5042,https://ktff.org/maclar/5042
2014-02-01,2013-2014,Süper Lig,Bostancı Bağcıl SK,Yenicami AK,0,6,A,0,0,4993,https://ktff.org/maclar/4993
2014-02-01,2013-2014,Süper Lig,Lefke TSK,Cihangir GSK,1,0,H,0,0,4994,https://ktff.org/maclar/4994
2014-02-01,2013-2014,Süper Lig,Mormenekşe GBSK,Gençlik Gücü TSK,4,0,H,0,0,4995,https://ktff.org/maclar/4995
2014-02-01,2013-2014,Süper Lig,Çetinkaya TSK,Serdarlı GB,2,0,H,0,0,4996,https://ktff.org/maclar/4996
2014-02-01,2013-2014,1. Lig,Dumlupınar TSK,Lapta Türk Birliği SK,0,1,A,0,0,5051,https://ktff.org/maclar/5051
2014-02-01,2013-2014,1. Lig,Ozanköy SK,Türkmenköy ASK,0,0,D,0,0,5052,https://ktff.org/maclar/5052
2014-02-01,2013-2014,1. Lig,Göçmenköy İYSK,L. Gençler Birliği SK,5,0,H,0,0,5053,https://ktff.org/maclar/5053
2014-02-02,2013-2014,Süper Lig,Yalova SK,Yeniboğaziçi DSK,0,1,A,0,0,4997,https://ktff.org/maclar/4997
2014-02-02,2013-2014,Süper Lig,Mağusa Türk Gücü,Hamitköy ŞHSK,1,4,A,0,0,4998,https://ktff.org/maclar/4998
2014-02-02,2013-2014,Süper Lig,Doğan Türk Birliği,Küçük Kaymaklı TSK,2,1,H,0,0,4999,https://ktff.org/maclar/4999
2014-02-02,2013-2014,1. Lig,Gönyeli SK,Türk Ocağı Limasol SK,2,2,D,0,0,5050,https://ktff.org/maclar/5050
2014-02-02,2013-2014,1. Lig,Baf Ülkü Yurdu,Esentepe KSKK,0,0,D,0,0,5054,https://ktff.org/maclar/5054
2014-02-02,2013-2014,1. Lig,Düzkaya KOSK,Binatlı YSK,3,2,H,0,0,5055,https://ktff.org/maclar/5055
2014-02-02,2013-2014,1. Lig,Değirmenlik SK,Akıncılar GSK,3,2,H,0,0,5056,https://ktff.org/maclar/5056
2014-02-08,2013-2014,Süper Lig,Gençlik Gücü TSK,Mağusa Türk Gücü,1,2,A,0,0,5008,https://ktff.org/maclar/5008
2014-02-08,2013-2014,Süper Lig,Serdarlı GB,Mormenekşe GBSK,2,0,H,0,0,5010,https://ktff.org/maclar/5010
2014-02-08,2013-2014,Süper Lig,Küçük Kaymaklı TSK,Lefke TSK,3,3,D,0,0,5011,https://ktff.org/maclar/5011
2014-02-08,2013-2014,1. Lig,Türkmenköy ASK,Gönyeli SK,2,2,D,0,0,5064,https://ktff.org/maclar/5064
2014-02-08,2013-2014,1. Lig,Esentepe KSKK,Düzkaya KOSK,3,1,H,0,0,5065,https://ktff.org/maclar/5065
2014-02-08,2013-2014,1. Lig,Binatlı YSK,Ozanköy SK,1,0,H,0,0,5066,https://ktff.org/maclar/5066
2014-02-08,2013-2014,1. Lig,Akıncılar GSK,Baf Ülkü Yurdu,0,0,D,0,0,5067,https://ktff.org/maclar/5067
2014-02-09,2013-2014,Süper Lig,Yeniboğaziçi DSK,Çetinkaya TSK,0,3,A,0,0,5009,https://ktff.org/maclar/5009
2014-02-09,2013-2014,Süper Lig,Hamitköy ŞHSK,Doğan Türk Birliği,3,0,H,0,0,5012,https://ktff.org/maclar/5012
2014-02-09,2013-2014,Süper Lig,Cihangir GSK,Bostancı Bağcıl SK,3,2,H,0,0,5013,https://ktff.org/maclar/5013
2014-02-09,2013-2014,Süper Lig,Yenicami AK,Yalova SK,4,0,H,0,0,5014,https://ktff.org/maclar/5014
2014-02-09,2013-2014,1. Lig,Lapta Türk Birliği SK,Göçmenköy İYSK,2,0,H,0,0,5068,https://ktff.org/maclar/5068
2014-02-09,2013-2014,1. Lig,Türk Ocağı Limasol SK,Dumlupınar TSK,6,1,H,0,0,5069,https://ktff.org/maclar/5069
2014-02-09,2013-2014,1. Lig,L. Gençler Birliği SK,Değirmenlik SK,2,1,H,0,0,5070,https://ktff.org/maclar/5070
2014-02-15,2013-2014,Süper Lig,Çetinkaya TSK,Yenicami AK,0,0,D,0,0,5022,https://ktff.org/maclar/5022
2014-02-15,2013-2014,Süper Lig,Mormenekşe GBSK,Yeniboğaziçi DSK,1,0,H,0,0,5023,https://ktff.org/maclar/5023
2014-02-15,2013-2014,Süper Lig,Yalova SK,Cihangir GSK,2,1,H,0,0,5024,https://ktff.org/maclar/5024
2014-02-15,2013-2014,Süper Lig,Doğan Türk Birliği,Lefke TSK,1,1,D,0,0,5028,https://ktff.org/maclar/5028
2014-02-15,2013-2014,1. Lig,Göçmenköy İYSK,Türk Ocağı Limasol SK,1,1,D,0,0,5078,https://ktff.org/maclar/5078
2014-02-15,2013-2014,1. Lig,Ozanköy SK,Esentepe KSKK,0,2,A,0,0,5079,https://ktff.org/maclar/5079
2014-02-15,2013-2014,1. Lig,Baf Ülkü Yurdu,Düzkaya KOSK,2,2,D,0,0,5080,https://ktff.org/maclar/5080
2014-02-15,2013-2014,1. Lig,Değirmenlik SK,Lapta Türk Birliği SK,1,2,A,0,0,5081,https://ktff.org/maclar/5081
2014-02-15,2013-2014,1. Lig,Dumlupınar TSK,Türkmenköy ASK,3,1,H,0,0,5082,https://ktff.org/maclar/5082
2014-02-15,2013-2014,1. Lig,Akıncılar GSK,L. Gençler Birliği SK,3,2,H,0,0,5083,https://ktff.org/maclar/5083
2014-02-16,2013-2014,Süper Lig,Bostancı Bağcıl SK,Küçük Kaymaklı TSK,2,3,A,0,0,5025,https://ktff.org/maclar/5025
2014-02-16,2013-2014,Süper Lig,Hamitköy ŞHSK,Gençlik Gücü TSK,1,1,D,0,0,5026,https://ktff.org/maclar/5026
2014-02-16,2013-2014,Süper Lig,Mağusa Türk Gücü,Serdarlı GB,1,2,A,0,0,5027,https://ktff.org/maclar/5027
2014-02-16,2013-2014,1. Lig,Gönyeli SK,Binatlı YSK,2,0,H,0,0,5084,https://ktff.org/maclar/5084
2014-02-22,2013-2014,Süper Lig,Gençlik Gücü TSK,Doğan Türk Birliği,1,3,A,0,0,5232,https://ktff.org/maclar/5232
2014-02-22,2013-2014,Süper Lig,Cihangir GSK,Çetinkaya TSK,0,1,A,0,0,5233,https://ktff.org/maclar/5233
2014-02-22,2013-2014,Süper Lig,Lefke TSK,Bostancı Bağcıl SK,1,0,H,0,0,5234,https://ktff.org/maclar/5234
2014-02-22,2013-2014,Süper Lig,Küçük Kaymaklı TSK,Yalova SK,5,2,H,0,0,5235,https://ktff.org/maclar/5235
2014-02-22,2013-2014,1. Lig,Esentepe KSKK,Gönyeli SK,1,1,D,0,0,5274,https://ktff.org/maclar/5274
2014-02-22,2013-2014,1. Lig,Türkmenköy ASK,Göçmenköy İYSK,3,0,H,0,0,5275,https://ktff.org/maclar/5275
2014-02-22,2013-2014,1. Lig,Lapta Türk Birliği SK,Akıncılar GSK,1,0,H,0,0,5276,https://ktff.org/maclar/5276
2014-02-23,2013-2014,Süper Lig,Yeniboğaziçi DSK,Mağusa Türk Gücü,0,2,A,0,0,5236,https://ktff.org/maclar/5236
2014-02-23,2013-2014,Süper Lig,Serdarlı GB,Hamitköy ŞHSK,2,1,H,0,0,5237,https://ktff.org/maclar/5237
2014-02-23,2013-2014,Süper Lig,Yenicami AK,Mormenekşe GBSK,4,0,H,0,0,5238,https://ktff.org/maclar/5238
2014-02-23,2013-2014,1. Lig,Düzkaya KOSK,Ozanköy SK,1,1,D,0,0,5277,https://ktff.org/maclar/5277
2014-02-23,2013-2014,1. Lig,L. Gençler Birliği SK,Baf Ülkü Yurdu,3,0,H,0,0,5278,https://ktff.org/maclar/5278
2014-02-23,2013-2014,1. Lig,Binatlı YSK,Dumlupınar TSK,1,0,H,0,0,5279,https://ktff.org/maclar/5279
2014-02-23,2013-2014,1. Lig,Türk Ocağı Limasol SK,Değirmenlik SK,3,1,H,0,0,5280,https://ktff.org/maclar/5280
2014-03-01,2013-2014,Süper Lig,Mormenekşe GBSK,Cihangir GSK,1,2,A,0,0,5246,https://ktff.org/maclar/5246
2014-03-01,2013-2014,Süper Lig,Gençlik Gücü TSK,Serdarlı GB,1,3,A,0,0,5247,https://ktff.org/maclar/5247
2014-03-01,2013-2014,Süper Lig,Hamitköy ŞHSK,Yeniboğaziçi DSK,1,0,H,0,0,5248,https://ktff.org/maclar/5248
2014-03-01,2013-2014,1. Lig,Değirmenlik SK,Türkmenköy ASK,1,0,H,0,0,5288,https://ktff.org/maclar/5288
2014-03-01,2013-2014,1. Lig,Göçmenköy İYSK,Binatlı YSK,1,0,H,0,0,5289,https://ktff.org/maclar/5289
2014-03-01,2013-2014,1. Lig,L. Gençler Birliği SK,Lapta Türk Birliği SK,3,1,H,0,0,5290,https://ktff.org/maclar/5290
