date,sezon,takim,elo
2025-12-06,2025-2026,Hamitköy ŞHSK,1262.1771424077888
2025-12-06,2025-2026,Yalova SK,1335.2071872523277
2025-12-07,2025-2026,Gençlik Gücü TSK,1675.9687706249472
2025-12-07,2025-2026,Karşıyaka SK,1417.7339201689165
2025-12-07,2025-2026,Lefke TSK,1470.0726726174412
2025-12-07,2025-2026,Çetinkaya TSK,1480.5933826954777
2025-12-07,2025-2026,Yeniboğaziçi DSK,1392.3014335599605
2025-12-07,2025-2026,Gönyeli SK,1405.0475695784592
2025-12-07,2025-2026,Baf Ülkü Yurdu,1468.121119515018
2025-12-07,2025-2026,Düzkaya KOSK,1448.984511936017
2025-12-07,2025-2026,Kaplıca Karadeniz 61 SK,1323.9465374046758
2025-12-07,2025-2026,Aslanköy GSD,1570.7816150467738
2025-12-07,2025-2026,Türk Ocağı Limasol SK,1343.2683647622514
2025-12-07,2025-2026,Lapta Türk Birliği SK,1443.259556480593
2025-12-07,2025-2026,Geçitkale GSK,1333.0031782050944
2025-12-07,2025-2026,M. Hacıali Yılmazköy SK,1347.4723064010695
2025-12-08,2025-2026,Dumlupınar TSK,1518.8774580440797
2025-12-08,2025-2026,Mağusa Türk Gücü,1643.0426068335057
2025-12-13,2025-2026,Karşıyaka SK,1429.6924281502106
2025-12-13,2025-2026,Doğan Türk Birliği,1705.4753563290496
2025-12-13,2025-2026,Cihangir GSK,1722.8358735784127
2025-12-13,2025-2026,Mormenekşe GBSK,1358.358193806843
2025-12-13,2025-2026,Gönyeli SK,1352.9648821731234
2025-12-13,2025-2026,Mesarya SK,1331.7620511675382
2025-12-13,2025-2026,Yeniboğaziçi DSK,1377.5183427556015
2025-12-13,2025-2026,Esentepe KSKK,1559.855168379034
2025-12-13,2025-2026,Göçmenköy İYSK,1380.8663749500242
2025-12-13,2025-2026,L. Gençler Birliği SK,1450.529801082439
2025-12-13,2025-2026,Binatlı YSK,1406.6300530859191
2025-12-13,2025-2026,Düzkaya KOSK,1450.0612086095841
2025-12-13,2025-2026,Aslanköy GSD,1539.70524737114
2025-12-13,2025-2026,Maraş GSK,1445.1025494735884
2025-12-13,2025-2026,Geçitkale GSK,1305.4546693425632
2025-12-13,2025-2026,Baf Ülkü Yurdu,1495.6696283775493
2025-12-14,2025-2026,Alsancak Yeşilova SK,1492.6325253150121
2025-12-14,2025-2026,Gençlik Gücü TSK,1697.414685431804
2025-12-14,2025-2026,Mağusa Türk Gücü,1650.5354374431613
2025-12-14,2025-2026,Yenicami AK,1440.6164803468068
2025-12-14,2025-2026,Çetinkaya TSK,1515.752550616884
2025-12-14,2025-2026,Dumlupınar TSK,1483.7182901226734
2025-12-14,2025-2026,Küçük Kaymaklı TSK,1526.8823403259514
2025-12-14,2025-2026,Lefke TSK,1455.810110531824
2025-12-14,2025-2026,Değirmenlik SK,1453.1507456080324
2025-12-14,2025-2026,Kaplıca Karadeniz 61 SK,1301.8252028233778
2025-12-14,2025-2026,Lapta Türk Birliği SK,1443.8732775738033
2025-12-14,2025-2026,Kozanköy KSK,1513.3106110349795
2025-12-14,2025-2026,Yalova SK,1300.7555410733794
2025-12-14,2025-2026,Türk Ocağı Limasol SK,1377.7200109411997
2025-12-14,2025-2026,M. Hacıali Yılmazköy SK,1368.633057073201
2025-12-14,2025-2026,Hamitköy ŞHSK,1241.0163917356574
2025-12-20,2025-2026,Doğan Türk Birliği,1712.3605366261995
2025-12-20,2025-2026,Alsancak Yeşilova SK,1485.7473450178622
2025-12-20,2025-2026,Gençlik Gücü TSK,1711.4492195219427
2025-12-20,2025-2026,Mağusa Türk Gücü,1636.5009033530225
2025-12-20,2025-2026,Dumlupınar TSK,1462.7498928104667
2025-12-20,2025-2026,Küçük Kaymaklı TSK,1547.850737638158
2025-12-20,2025-2026,Mesarya SK,1310.9425764544699
2025-12-20,2025-2026,Yeniboğaziçi DSK,1398.3378174686698
2025-12-20,2025-2026,Düzkaya KOSK,1462.948986233403
2025-12-20,2025-2026,Göçmenköy İYSK,1367.9785973262053
2025-12-20,2025-2026,Baf Ülkü Yurdu,1507.5804187457347
2025-12-20,2025-2026,Binatlı YSK,1394.7192627177337
2025-12-20,2025-2026,Kaplıca Karadeniz 61 SK,1306.4623857106208
2025-12-20,2025-2026,Lapta Türk Birliği SK,1439.2360946865604
2025-12-20,2025-2026,Hamitköy ŞHSK,1211.399602585734
2025-12-20,2025-2026,Geçitkale GSK,1335.0714584924865
2025-12-21,2025-2026,Mormenekşe GBSK,1379.0104134285325
2025-12-21,2025-2026,Karşıyaka SK,1409.0402085285211
2025-12-21,2025-2026,Esentepe KSKK,1534.935755692419
2025-12-21,2025-2026,Cihangir GSK,1747.7552862650277
2025-12-21,2025-2026,Yenicami AK,1407.140295370386
2025-12-21,2025-2026,Çetinkaya TSK,1549.228735593305
2025-12-21,2025-2026,Lefke TSK,1467.0670426956171
2025-12-21,2025-2026,Gönyeli SK,1341.7079500093303
2025-12-21,2025-2026,L. Gençler Birliği SK,1423.0431068048538
2025-12-21,2025-2026,Aslanköy GSD,1567.1919416487253
2025-12-21,2025-2026,Maraş GSK,1399.1655596152907
2025-12-21,2025-2026,Değirmenlik SK,1499.08773546633
2025-12-21,2025-2026,Kozanköy KSK,1480.2052384920462
2025-12-21,2025-2026,Yalova SK,1333.8609136163127
2025-12-21,2025-2026,Türk Ocağı Limasol SK,1373.7946474236883
2025-12-21,2025-2026,M. Hacıali Yılmazköy SK,1372.5584205907123
2025-12-26,2025-2026,Mağusa Türk Gücü,1637.4132236490054
2025-12-26,2025-2026,Doğan Türk Birliği,1711.4482163302166
2025-12-27,2025-2026,Karşıyaka SK,1396.487777542091
2025-12-27,2025-2026,Cihangir GSK,1760.307717251458
2025-12-27,2025-2026,Çetinkaya TSK,1534.9489143099572
2025-12-27,2025-2026,Gençlik Gücü TSK,1725.7290408052904
2025-12-27,2025-2026,Küçük Kaymaklı TSK,1564.616254187193
2025-12-27,2025-2026,Yenicami AK,1390.3747788213511
2025-12-27,2025-2026,Yeniboğaziçi DSK,1418.8402063588032
2025-12-27,2025-2026,Lefke TSK,1446.5646538054837
2025-12-27,2025-2026,Değirmenlik SK,1491.633512894314
2025-12-27,2025-2026,L. Gençler Birliği SK,1430.4973293768699
2025-12-27,2025-2026,Lapta Türk Birliği SK,1453.6297532073338
2025-12-27,2025-2026,Maraş GSK,1384.7719010945173
2025-12-27,2025-2026,Yalova SK,1348.9333511677619
2025-12-27,2025-2026,Kaplıca Karadeniz 61 SK,1291.3899481591716
2025-12-27,2025-2026,Geçitkale GSK,1333.848195605998
2025-12-27,2025-2026,Türk Ocağı Limasol SK,1375.0179103101768
2025-12-27,2025-2026,Hamitköy ŞHSK,1197.0978440011497
2025-12-27,2025-2026,Baf Ülkü Yurdu,1521.882177330319
2025-12-28,2025-2026,Alsancak Yeşilova SK,1502.3622600141236
2025-12-28,2025-2026,Mormenekşe GBSK,1362.395498432271
2025-12-28,2025-2026,Gönyeli SK,1310.7294669812304
2025-12-28,2025-2026,Dumlupınar TSK,1493.7283758385665
2025-12-28,2025-2026,Mesarya SK,1339.7390200131
2025-12-28,2025-2026,Esentepe KSKK,1506.139312133789
2025-12-28,2025-2026,Göçmenköy İYSK,1399.6383122981406
2025-12-28,2025-2026,Binatlı YSK,1363.0595477457985
2025-12-28,2025-2026,Aslanköy GSD,1583.9798864795846
2025-12-28,2025-2026,Düzkaya KOSK,1446.1610414025438
2025-12-28,2025-2026,M. Hacıali Yılmazköy SK,1395.2841258585158
2025-12-28,2025-2026,Kozanköy KSK,1457.4795332242427
2026-01-31,2025-2026,Gönyeli SK,1311.8591383655883
2026-01-31,2025-2026,Yenicami AK,1389.2451074369933
2026-01-31,2025-2026,Yeniboğaziçi DSK,1419.6967140938536
2026-01-31,2025-2026,Dumlupınar TSK,1492.8718681035161
2026-01-31,2025-2026,Küçük Kaymaklı TSK,1537.731711582074
2026-01-31,2025-2026,Gençlik Gücü TSK,1752.6135834104093
2026-01-31,2025-2026,Esentepe KSKK,1517.0820474196012
2026-01-31,2025-2026,Karşıyaka SK,1385.5450422562787
2026-01-31,2025-2026,Çetinkaya TSK,1521.4146280951832
2026-01-31,2025-2026,Doğan Türk Birliği,1724.9825025449907
2026-01-31,2025-2026,Değirmenlik SK,1505.7419117587365
2026-01-31,2025-2026,Düzkaya KOSK,1432.0526425381213
2026-01-31,2025-2026,Baf Ülkü Yurdu,1492.2582494055082
2026-01-31,2025-2026,Göçmenköy İYSK,1429.2622402229515
2026-01-31,2025-2026,Lapta Türk Birliği SK,1482.3243697465991
2026-01-31,2025-2026,L. Gençler Birliği SK,1401.8027128376045
2026-01-31,2025-2026,M. Hacıali Yılmazköy SK,1386.492279430377
2026-01-31,2025-2026,Kaplıca Karadeniz 61 SK,1300.1817945873104
2026-02-01,2025-2026,Alsancak Yeşilova SK,1484.180873846213
2026-02-01,2025-2026,Cihangir GSK,1778.4891034193686
2026-02-01,2025-2026,Mağusa Türk Gücü,1646.297260428239
2026-02-01,2025-2026,Mormenekşe GBSK,1353.5114616530375
2026-02-01,2025-2026,Mesarya SK,1342.4183172602777
2026-02-01,2025-2026,Lefke TSK,1443.8853565583058
2026-02-01,2025-2026,Hamitköy ŞHSK,1183.6366987246129
2026-02-01,2025-2026,Türk Ocağı Limasol SK,1388.4790555867137
2026-02-01,2025-2026,Aslanköy GSD,1595.5721785977912
2026-02-01,2025-2026,Binatlı YSK,1351.4672556275918
2026-02-01,2025-2026,Yalova SK,1367.5447440691566
2026-02-01,2025-2026,Maraş GSK,1366.1605081931225
2026-02-01,2025-2026,Geçitkale GSK,1337.4706977102908
2026-02-01,2025-2026,Kozanköy KSK,1453.8570311199499
2026-02-07,2025-2026,Cihangir GSK,1768.4312189140016
2026-02-07,2025-2026,Mağusa Türk Gücü,1656.355144933606
2026-02-07,2025-2026,Lefke TSK,1464.6446540340282
2026-02-07,2025-2026,Esentepe KSKK,1496.3227499438788
2026-02-07,2025-2026,Yenicami AK,1416.6998277825282
2026-02-07,2025-2026,Yeniboğaziçi DSK,1392.2419937483187
2026-02-07,2025-2026,Mormenekşe GBSK,1359.5305778867341
2026-02-07,2025-2026,Çetinkaya TSK,1515.3955118614865
2026-02-07,2025-2026,Düzkaya KOSK,1431.4927844445958
2026-02-07,2025-2026,Lapta Türk Birliği SK,1482.8842278401246
2026-02-07,2025-2026,Türk Ocağı Limasol SK,1422.2393743789896
2026-02-07,2025-2026,Baf Ülkü Yurdu,1458.4979306132323
2026-02-07,2025-2026,Göçmenköy İYSK,1468.1656325354636
2026-02-07,2025-2026,Aslanköy GSD,1556.668786285279
2026-02-07,2025-2026,Maraş GSK,1363.8868922649751
2026-02-07,2025-2026,M. Hacıali Yılmazköy SK,1388.7658953585244
2026-02-08,2025-2026,Gençlik Gücü TSK,1754.7344526429963
2026-02-08,2025-2026,Gönyeli SK,1309.7382691330013
2026-02-08,2025-2026,Doğan Türk Birliği,1732.7483561099116
2026-02-08,2025-2026,Küçük Kaymaklı TSK,1529.965858017153
2026-02-08,2025-2026,Karşıyaka SK,1387.7599770035406
2026-02-08,2025-2026,Alsancak Yeşilova SK,1481.9659390989511
2026-02-08,2025-2026,Dumlupınar TSK,1510.0799734326815
2026-02-08,2025-2026,Mesarya SK,1325.2102119311123
2026-02-08,2025-2026,Kozanköy KSK,1401.6574228450797
2026-02-08,2025-2026,Hamitköy ŞHSK,1235.836306999483
2026-02-08,2025-2026,L. Gençler Birliği SK,1416.5061012639283
2026-02-08,2025-2026,Yalova SK,1352.841355642833
2026-02-08,2025-2026,Kaplıca Karadeniz 61 SK,1318.8762976701885
2026-02-08,2025-2026,Geçitkale GSK,1318.7761946274127
2026-02-08,2025-2026,Binatlı YSK,1356.7647604196861
2026-02-08,2025-2026,Değirmenlik SK,1500.4444069666422
2026-02-14,2025-2026,Mesarya SK,1357.921823067136
2026-02-14,2025-2026,Yenicami AK,1383.9882166465045
2026-02-14,2025-2026,Gönyeli SK,1305.3340104019953
2026-02-14,2025-2026,Doğan Türk Birliği,1737.1526148409175
2026-02-14,2025-2026,Küçük Kaymaklı TSK,1518.3554662019292
2026-02-14,2025-2026,Mormenekşe GBSK,1371.140969701958
2026-02-14,2025-2026,Yeniboğaziçi DSK,1383.293018324281
2026-02-14,2025-2026,Gençlik Gücü TSK,1763.683428067034
2026-02-14,2025-2026,Çetinkaya TSK,1545.489643562805
2026-02-14,2025-2026,Cihangir GSK,1738.3370872126832
2026-02-14,2025-2026,Esentepe KSKK,1459.9985291010819
2026-02-14,2025-2026,Alsancak Yeşilova SK,1518.290159941748
2026-02-14,2025-2026,Lefke TSK,1493.3877745820778
2026-02-14,2025-2026,Dumlupınar TSK,1481.336852884632
2026-02-14,2025-2026,Mağusa Türk Gücü,1664.2192437976594
2026-02-14,2025-2026,Karşıyaka SK,1379.8958781394872
2026-02-14,2025-2026,Yalova SK,1353.9139879902123
2026-02-14,2025-2026,Düzkaya KOSK,1430.4201520972165
2026-02-14,2025-2026,Hamitköy ŞHSK,1257.1606547264876
2026-02-14,2025-2026,Kaplıca Karadeniz 61 SK,1297.551949943184
2026-02-15,2025-2026,Geçitkale GSK,1297.9196217980057
2026-02-15,2025-2026,Maraş GSK,1384.7434650943821
2026-02-15,2025-2026,Türk Ocağı Limasol SK,1449.2641949733325
2026-02-15,2025-2026,Kozanköy KSK,1374.632602250737
2026-02-15,2025-2026,Lapta Türk Birliği SK,1473.0897829074372
2026-02-15,2025-2026,Binatlı YSK,1366.5592053523735
2026-02-15,2025-2026,Değirmenlik SK,1495.2538952765142
2026-02-15,2025-2026,Göçmenköy İYSK,1473.3561442255916
2026-02-15,2025-2026,M. Hacıali Yılmazköy SK,1386.9141906675163
2026-02-15,2025-2026,L. Gençler Birliği SK,1418.3578059549363
2026-02-15,2025-2026,Baf Ülkü Yurdu,1425.101354915723
2026-02-15,2025-2026,Aslanköy GSD,1590.0653619827883
2026-02-21,2025-2026,Yenicami AK,1406.812874862441
2026-02-21,2025-2026,Lefke TSK,1470.5631163661412
2026-02-21,2025-2026,Maraş GSK,1394.8851178859986
2026-02-21,2025-2026,Hamitköy ŞHSK,1247.019001934871
2026-02-21,2025-2026,Göçmenköy İYSK,1469.9213143807729
2026-02-21,2025-2026,Lapta Türk Birliği SK,1476.524612752256
2026-02-21,2025-2026,Binatlı YSK,1342.4373039526172
2026-02-21,2025-2026,Yalova SK,1378.0358893899686
2026-02-21,2025-2026,Aslanköy GSD,1561.7001289470466
2026-02-21,2025-2026,Değirmenlik SK,1523.619128312256
2026-02-21,2025-2026,Kozanköy KSK,1354.0840771454934
2026-02-21,2025-2026,Baf Ülkü Yurdu,1445.6498800209665
2026-02-21,2025-2026,L. Gençler Birliği SK,1434.0420262713833
2026-02-21,2025-2026,Geçitkale GSK,1282.2354014815587
2026-02-22,2025-2026,Alsancak Yeşilova SK,1503.1381866625757
2026-02-22,2025-2026,Mağusa Türk Gücü,1679.3712170768317
2026-02-22,2025-2026,Mormenekşe GBSK,1397.2584185025457
2026-02-22,2025-2026,Gönyeli SK,1279.2165616014076
2026-02-22,2025-2026,Cihangir GSK,1749.9817413716137
2026-02-22,2025-2026,Küçük Kaymaklı TSK,1506.7108120429987
2026-02-22,2025-2026,Gençlik Gücü TSK,1707.5291579277402
2026-02-22,2025-2026,Mesarya SK,1414.0760932064297
2026-02-22,2025-2026,Dumlupınar TSK,1504.439096187629
2026-02-22,2025-2026,Esentepe KSKK,1436.8962857980848
2026-02-22,2025-2026,Doğan Türk Birliği,1743.0695184793242
2026-02-22,2025-2026,Yeniboğaziçi DSK,1377.3761146858744
2026-02-22,2025-2026,Karşıyaka SK,1405.7938549583882
2026-02-22,2025-2026,Çetinkaya TSK,1519.591666743904
2026-02-22,2025-2026,Kaplıca Karadeniz 61 SK,1271.5820957591352
2026-02-22,2025-2026,Türk Ocağı Limasol SK,1475.2340491573812
2026-02-22,2025-2026,Düzkaya KOSK,1451.7380748538853
2026-02-22,2025-2026,M. Hacıali Yılmazköy SK,1365.5962679108475
2026-02-28,2025-2026,Dumlupınar TSK,1475.9406332586125
2026-02-28,2025-2026,Yenicami AK,1435.3113377914576
2026-02-28,2025-2026,Mesarya SK,1471.8043821255387
2026-02-28,2025-2026,Doğan Türk Birliği,1685.3412295602152
2026-02-28,2025-2026,Lefke TSK,1459.9518759881703
2026-02-28,2025-2026,Gençlik Gücü TSK,1718.1403983057112
2026-02-28,2025-2026,Çetinkaya TSK,1535.260337070432
2026-02-28,2025-2026,Alsancak Yeşilova SK,1487.4695163360477
2026-02-28,2025-2026,Hamitköy ŞHSK,1254.0217729022988
2026-02-28,2025-2026,L. Gençler Birliği SK,1427.0392553039555
2026-02-28,2025-2026,Türk Ocağı Limasol SK,1467.5674618484352
2026-02-28,2025-2026,Maraş GSK,1402.5517051949446
2026-02-28,2025-2026,Kozanköy KSK,1366.3120140631333
2026-02-28,2025-2026,Kaplıca Karadeniz 61 SK,1259.3541588414953
2026-02-28,2025-2026,Baf Ülkü Yurdu,1446.683351780786
2026-02-28,2025-2026,Değirmenlik SK,1522.5856565524364
2026-03-01,2025-2026,Gönyeli SK,1274.061611274992
2026-03-01,2025-2026,Cihangir GSK,1755.1366916980294
2026-03-01,2025-2026,Esentepe KSKK,1421.3475047880913
2026-03-01,2025-2026,Mağusa Türk Gücü,1694.9199980868252
2026-03-01,2025-2026,Yeniboğaziçi DSK,1395.076963473408
2026-03-01,2025-2026,Mormenekşe GBSK,1379.5575697150123
2026-03-01,2025-2026,Küçük Kaymaklı TSK,1463.7312180586464
2026-03-01,2025-2026,Karşıyaka SK,1448.7734489427405
2026-03-01,2025-2026,Geçitkale GSK,1327.9151880243878
2026-03-01,2025-2026,Düzkaya KOSK,1406.0582883110562
2026-03-01,2025-2026,M. Hacıali Yılmazköy SK,1394.2881778657834
2026-03-01,2025-2026,Binatlı YSK,1313.7453939976813
2026-03-01,2025-2026,Yalova SK,1379.8662262703335
2026-03-01,2025-2026,Göçmenköy İYSK,1468.090977500408
2026-03-01,2025-2026,Lapta Türk Birliği SK,1497.9713008564997
2026-03-01,2025-2026,Aslanköy GSD,1540.2534408428028
2026-03-06,2025-2026,Gençlik Gücü TSK,1684.1149397045842
2026-03-06,2025-2026,Dumlupınar TSK,1509.9660918597394
2026-03-06,2025-2026,Doğan Türk Birliği,1696.6868239697537
2026-03-06,2025-2026,Lefke TSK,1448.6062815786318
2026-03-07,2025-2026,Karşıyaka SK,1437.0010076782648
2026-03-07,2025-2026,Gönyeli SK,1285.8340525394676
2026-03-07,2025-2026,Cihangir GSK,1760.0450514085778
2026-03-07,2025-2026,Yeniboğaziçi DSK,1390.1686037628594
2026-03-07,2025-2026,Mağusa Türk Gücü,1711.4354951955975
2026-03-07,2025-2026,Çetinkaya TSK,1518.7448399616596
2026-03-07,2025-2026,Alsancak Yeşilova SK,1502.7403713778042
2026-03-07,2025-2026,Küçük Kaymaklı TSK,1448.46036301689
2026-03-07,2025-2026,Mormenekşe GBSK,1381.4085335234054
2026-03-07,2025-2026,Mesarya SK,1469.9534183171456
2026-03-07,2025-2026,Yenicami AK,1399.0195491537775
2026-03-07,2025-2026,Esentepe KSKK,1457.6392934257715
2026-03-08,2025-2026,L. Gençler Birliği SK,1455.35968362824
2026-03-08,2025-2026,Türk Ocağı Limasol SK,1439.2470335241508
2026-03-08,2025-2026,Düzkaya KOSK,1419.7283490034413
2026-03-08,2025-2026,Hamitköy ŞHSK,1240.3517122099138
2026-03-08,2025-2026,Değirmenlik SK,1537.8089297848699
2026-03-08,2025-2026,Lapta Türk Birliği SK,1482.7480276240663
2026-03-08,2025-2026,Aslanköy GSD,1553.4227389938803
2026-03-08,2025-2026,Yalova SK,1366.696928119256
2026-03-08,2025-2026,Kaplıca Karadeniz 61 SK,1246.3723888079423
2026-03-08,2025-2026,Baf Ülkü Yurdu,1459.665121814339
2026-03-08,2025-2026,Binatlı YSK,1339.8108899059098
2026-03-08,2025-2026,Geçitkale GSK,1301.8496921161593
2026-03-08,2025-2026,Maraş GSK,1417.149178476175
2026-03-08,2025-2026,Kozanköy KSK,1351.714540781903
2026-03-08,2025-2026,Göçmenköy İYSK,1440.748144512465
2026-03-08,2025-2026,M. Hacıali Yılmazköy SK,1421.6310108537264
2026-03-14,2025-2026,Gönyeli SK,1294.2985272324436
2026-03-14,2025-2026,Alsancak Yeşilova SK,1494.2758966848282
2026-03-14,2025-2026,Türk Ocağı Limasol SK,1434.7478571116376
2026-03-14,2025-2026,Düzkaya KOSK,1424.2275254159545
2026-03-14,2025-2026,Hamitköy ŞHSK,1209.3097514154206
2026-03-14,2025-2026,Binatlı YSK,1370.852850700403
2026-03-14,2025-2026,Geçitkale GSK,1338.547591452299
2026-03-14,2025-2026,Göçmenköy İYSK,1404.0502451763252
2026-03-14,2025-2026,M. Hacıali Yılmazköy SK,1425.7058445687123
2026-03-14,2025-2026,Aslanköy GSD,1549.3479052788944
2026-03-14,2025-2026,Yalova SK,1352.8835588903303
2026-03-14,2025-2026,Değirmenlik SK,1551.6222990137953
2026-03-15,2025-2026,Küçük Kaymaklı TSK,1431.8604989382054
2026-03-15,2025-2026,Mağusa Türk Gücü,1728.035359274282
2026-03-15,2025-2026,Esentepe KSKK,1437.7029335853097
2026-03-15,2025-2026,Çetinkaya TSK,1538.6811998021215
2026-03-15,2025-2026,Mesarya SK,1455.248638953278
2026-03-15,2025-2026,Cihangir GSK,1774.7498307724454
2026-03-15,2025-2026,Yenicami AK,1379.6802943013713
2026-03-15,2025-2026,Gençlik Gücü TSK,1703.4541945569904
2026-03-15,2025-2026,Yeniboğaziçi DSK,1359.0321661812343
2026-03-15,2025-2026,Karşıyaka SK,1468.13744525989
2026-03-15,2025-2026,Baf Ülkü Yurdu,1486.4893863691518
2026-03-15,2025-2026,Lapta Türk Birliği SK,1455.9237630692535
2026-03-15,2025-2026,Kaplıca Karadeniz 61 SK,1232.5415644121747
2026-03-15,2025-2026,Maraş GSK,1430.9800028719426
2026-03-17,2025-2026,Binatlı YSK,1391.0770559002349
2026-03-17,2025-2026,Türk Ocağı Limasol SK,1414.5236519118057
2026-03-17,2025-2026,Göçmenköy İYSK,1411.549836355233
2026-03-17,2025-2026,Hamitköy ŞHSK,1201.8101602365127
2026-03-17,2025-2026,Düzkaya KOSK,1436.9490194560208
2026-03-17,2025-2026,Kozanköy KSK,1338.9930467418367
2026-03-17,2025-2026,Değirmenlik SK,1521.8367402727479
2026-03-17,2025-2026,M. Hacıali Yılmazköy SK,1455.4914033097598
2026-03-17,2025-2026,Aslanköy GSD,1536.3003633407302
2026-03-17,2025-2026,Geçitkale GSK,1351.5951333904632
2026-03-18,2025-2026,Doğan Türk Birliği,1680.7850811409412
2026-03-18,2025-2026,Yenicami AK,1395.5820371301838
2026-03-18,2025-2026,Gençlik Gücü TSK,1712.760279273022
2026-03-18,2025-2026,Esentepe KSKK,1428.396848869278
2026-03-18,2025-2026,Cihangir GSK,1780.6130185861834
2026-03-18,2025-2026,Lefke TSK,1442.7430937648937
2026-03-18,2025-2026,Lapta Türk Birliği SK,1467.1716186360009
2026-03-18,2025-2026,Yalova SK,1341.635703323583
2026-03-18,2025-2026,L. Gençler Birliği SK,1467.667194196635
2026-03-18,2025-2026,Kaplıca Karadeniz 61 SK,1220.2340538437797
2026-03-18,2025-2026,Maraş GSK,1430.7215166002763
2026-03-18,2025-2026,Baf Ülkü Yurdu,1486.747872640818
2026-03-19,2025-2026,Alsancak Yeşilova SK,1512.6723568823516
2026-03-19,2025-2026,Yeniboğaziçi DSK,1340.635705983711
2026-03-19,2025-2026,Mağusa Türk Gücü,1732.9931959865587
2026-03-19,2025-2026,Gönyeli SK,1289.3406905201668
2026-03-19,2025-2026,Çetinkaya TSK,1529.7539479994891
2026-03-19,2025-2026,Küçük Kaymaklı TSK,1440.7877507408377
2026-03-19,2025-2026,Karşıyaka SK,1484.0021192867814
2026-03-19,2025-2026,Mesarya SK,1439.3839649263866
2026-03-19,2025-2026,Mormenekşe GBSK,1351.2136352066407
2026-03-19,2025-2026,Dumlupınar TSK,1540.1609901765041
2026-03-24,2025-2026,Dumlupınar TSK,1517.00030783297
2026-03-24,2025-2026,Doğan Türk Birliği,1703.9457634844753
2026-03-24,2025-2026,Lefke TSK,1460.4299787615716
2026-03-24,2025-2026,Mormenekşe GBSK,1333.5267502099628
2026-03-24,2025-2026,Kozanköy KSK,1322.8955572745572
2026-03-24,2025-2026,L. Gençler Birliği SK,1483.7646836639144
2026-03-28,2025-2026,Yeniboğaziçi DSK,1335.4908506798874
2026-03-28,2025-2026,Mağusa Türk Gücü,1738.1380512903822
